,category,term,tf_idf
39886,Игрушки,скакалк,0.0001986184191358204
39887,Зоотовары,скал,0.002452787462415648
39888,Бытовая техника,скалер,0.0003702370110476268
39889,Здоровье,скалер,0.0007455689191335777
39890,Канцтовары,скальпель,0.0003153245617759793
39891,Ювелирные изделия,скальпель,0.00030537341002123084
39892,Сад и дача,скамеечк,0.00018912426622707312
39893,Сад и дача,скамейк,0.0011347455973624387
39894,Мебель,скамь,0.00022602857417701407
39895,Сад и дача,скамь,0.0001460662975005266
39896,Дом,сканд,0.0003210167057911665
39897,Книги,скандинавск,0.0005619895960651647
39898,Дом,скандинавский,0.0001239653762739075
39899,Игрушки,скандинавский,0.0011504918569152937
39900,Книги,скандинавских,0.00011239791921303292
39901,Автотовары,сканер,0.00013072637222235378
39902,Электроника,сканер,0.006851397804316288
39903,Автотовары,скат,0.00016926238048164914
39904,Бытовая техника,скашиван,0.0003702370110476268
39905,Сад и дача,скашиван,0.0001460662975005266
39906,Сад и дача,скв,0.00018912426622707312
39907,Книги,скваж,0.00011239791921303292
39908,Бытовая техника,скважинный,0.0007404740220952535
39909,Сад и дача,скважинный,0.0007303314875026331
39910,Красота,сквалан,0.0007394489110046133
39911,Продукты,сквален,0.00017590261368866553
39912,Игрушки,сквид,0.00029792762870373065
39913,Игрушки,сквидипоп,9.93092095679102e-05
39914,Игрушки,сквидопоп,0.0005958552574074613
39915,Игрушки,сквидопопс,0.0003972368382716408
39916,Игрушки,сквиш,0.0005958552574074613
39917,Игрушки,сквишбрелок,9.93092095679102e-05
39918,Игрушки,сквишмэллоус,9.93092095679102e-05
39919,Зоотовары,скворечник,0.000306598432801956
39920,Игрушки,скейт,0.0001986184191358204
39921,Игрушки,скейтборд,0.0003834972856384313
39922,Канцтовары,скейтборд,0.0003153245617759793
39923,Аксессуары,скелет,0.00010161333884450839
39924,Детям,скелет,0.0001336095460964896
39925,Игрушки,скелет,0.0002163588187498493
39926,Мужчинам,скелет,6.41878174732342e-05
39927,Канцтовары,скет,0.0028579397967096634
39928,Канцтовары,скетч,0.0004082771138156663
39929,Канцтовары,скетчбук,0.006940710934866326
39930,Детям,скетчинг,0.0012543132054179764
39931,Канцтовары,скетчинг,0.015396097464699408
39932,Книги,скетчинг,0.00014367852837562765
39933,Канцтовары,скетчмаркер,0.0004082771138156663
39934,Канцтовары,скечинг,0.0004082771138156663
39935,Женщинам,скин,0.00032853437214402497
39936,Красота,скин,8.15854847910717e-05
39937,Женщинам,скинн,0.005804107241211109
39938,Мужчинам,скинн,0.00027305588648643
39939,Книги,скипетр,0.00011239791921303292
39940,Здоровье,скипидарный,0.0001930701019546847
39941,Игрушки,скиппер,9.93092095679102e-05
39942,Дом,складень,0.0003210167057911665
39943,Детям,складк,0.0003789179368565752
39944,Женщинам,складк,0.000985603116432075
39945,Женщинам,складкам,0.0024813889416277347
39946,Автотовары,складн,0.00012215625603692774
39947,Аксессуары,складн,0.0037026579984524807
39948,Здоровье,складн,0.0007663602749286073
39949,Игрушки,складн,7.167121953668721e-05
39950,Красота,складн,0.00011435539592673153
39951,Сад и дача,складн,0.0010919242526208073
39952,Электроника,складн,5.716282265820853e-05
39953,Автотовары,складной,0.000179748475266874
39954,Аксессуары,складной,0.007449347815792012
39955,Бытовая техника,складной,0.00030544504720125294
39956,Для ремонта,складной,6.835382293076664e-05
39957,Дом,складной,3.409042413143465e-05
39958,Здоровье,складной,0.0001640249007356338
39959,Зоотовары,складной,6.51185463167223e-05
39960,Игрушки,складной,0.00010546158543318858
39961,Мебель,складной,0.0024241525936823075
39962,Сад и дача,складной,0.0009238678589437325
39963,Электроника,складной,6.729040688121676e-05
39964,Игрушки,складывай,9.93092095679102e-05
39965,Автотовары,складывающ,0.0003385247609632983
39966,Автотовары,складывающиес,0.00016926238048164914
39967,Канцтовары,склеиван,0.0004082771138156663
39968,Игрушки,склейк,7.669945712768627e-05
39969,Канцтовары,склейк,0.0003153245617759793
39970,Здоровье,склер,0.0001930701019546847
39971,Книги,склонен,0.00011239791921303292
39972,Красота,склонн,0.00021127111742988953
39973,Красота,склонной,0.0007394489110046133
39974,Автотовары,скоб,0.0002785929768155597
39975,Для ремонта,скоб,0.0010594190008417488
39976,Зоотовары,скоб,0.00012615941273870775
39977,Канцтовары,скоб,0.00016799825244674375
39978,Мебель,скоб,0.0004816929610671414
39979,Сад и дача,скоб,0.0003891051585586309
39980,Книги,скоблин,0.00022479583842606584
39981,Сад и дача,скобообжимног,0.00018912426622707312
39982,Дом,сковород,0.0007181237369984812
39983,Мужчинам,сковород,0.0003012944412874992
39984,Сад и дача,сковород,0.00012087900043827265
39985,Сад и дача,сковородкой,0.00018912426622707312
39986,Для ремонта,сколов,0.00032183112449507643
39987,Книги,скользкой,0.00011239791921303292
39988,Аксессуары,скор,0.00010161333884450839
39989,Игрушки,скор,0.00010817940937492465
39990,Книги,скор,0.00018365578431759136
39991,Электроника,скор,8.628066374959844e-05
39992,Книги,скорб,0.00011239791921303292
39993,Дом,скорбящих,0.00016050835289558324
39994,Зоотовары,скорлуп,0.0001959627541848251
39995,Книги,скорлуп,0.00014367852837562765
39996,Продукты,скорлуп,0.00011242836544114359
39997,Дом,скороварк,0.000247930752547815
39998,Сад и дача,скороварк,0.004235922627515272
39999,Игрушки,скорой,9.93092095679102e-05
40000,Книги,скорописан,0.00022479583842606584
40001,Книги,скорописаниескорочтен,0.0004495916768521317
40002,Для ремонта,скорост,0.00032183112449507643
40003,Бытовая техника,скоростей,0.0014381305799354856
40004,Бытовая техника,скоростн,0.0004793768599784952
40005,Игрушки,скоростной,0.0005958552574074613
40006,Книги,скорострельног,0.00022479583842606584
40007,Бытовая техника,скорость,0.0002610971621167584
40008,Дом,скорость,8.742239965223178e-05
40009,Сад и дача,скорость,0.00010300832877398014
40010,Электроника,скорость,0.0005176839824975906
40011,Книги,скорочтен,0.0007867854344912306
40012,Обувь,скорпион,0.0005750489746058884
40013,Ювелирные изделия,скорпион,0.00030537341002123084
40014,Игрушки,скорый,0.0001986184191358204
40015,Сад и дача,скотный,0.0007564970649082925
40016,Книги,скотт,0.0005619895960651647
40017,Автотовары,скотч,0.0008297132756675261
40018,Для ремонта,скотч,0.0007011535207625929
40019,Игрушки,скотч,5.4089704687462324e-05
40020,Канцтовары,скотч,0.005114556223934725
40021,Здоровье,скошенный,0.0003861402039093694
40022,Женщинам,скраб,0.0003625103321249681
40023,Игрушки,скраб,6.34735997995666e-05
40024,Красота,скраб,0.0032408204834896443
40025,Игрушки,скраббл,0.0001986184191358204
40026,Красота,скрабов,0.0007394489110046133
40027,Канцтовары,скрапбукинг,0.0004082771138156663
40028,Зоотовары,скребниц,0.004292378059227384
40029,Автотовары,скребок,0.00018438072792611692
40030,Здоровье,скребок,0.0006309447941924786
40031,Зоотовары,скребок,0.0018369092490069343
40032,Красота,скребок,5.753541086719865e-05
40033,Ювелирные изделия,скрепк,0.00019769626218983267
